タイムスタンプ,メールアドレス,第1問　優勝者と思う演奏者を選択してください。,第2問　優勝者と思う演奏者を選択してください。,第3問　優勝者と思う演奏者を選択してください。,第4問　優勝者と思う演奏者を選択してください。,第5問　優勝者と思う演奏者を選択してください。,第6問　優勝者と思う演奏者を選択してください。,第7問　優勝者と思う演奏者を選択してください。,第8問　優勝者と思う演奏者を選択してください。,第9問　優勝者と思う演奏者を選択してください。,第10問　優勝者と思う演奏者を選択してください。,第11問　優勝者と思う演奏者を選択してください。,第12問　優勝者と思う演奏者を選択してください。,第13問　優勝者と思う演奏者を選択してください。,第14問　優勝者と思う演奏者を選択してください。,第15問　優勝者と思う演奏者を選択してください。,第16問　優勝者と思う演奏者を選択してください。,第17問　優勝者と思う演奏者を選択してください。,第18問　優勝者と思う演奏者を選択してください。,第19問　優勝者と思う演奏者を選択してください。,第20問　優勝者と思う演奏者を選択してください。,第21問　優勝者と思う演奏者を選択してください。,第22問　優勝者と思う演奏者を選択してください。,第23問　優勝者と思う演奏者を選択してください。,第24問　優勝者と思う演奏者を選択してください。,第25問　優勝者と思う演奏者を選択してください。,第26問　優勝者と思う演奏者を選択してください。,第27問　優勝者と思う演奏者を選択してください。,第28問　優勝者と思う演奏者を選択してください。,第29問　優勝者と思う演奏者を選択してください。,第30問　優勝者と思う演奏者を選択してください。,第31問　優勝者と思う演奏者を選択してください。,第32問　優勝者と思う演奏者を選択してください。,第33問　優勝者と思う演奏者を選択してください。,第34問　優勝者と思う演奏者を選択してください。,第35問　優勝者と思う演奏者を選択してください。,第36問　優勝者と思う演奏者を選択してください。,第37問　優勝者と思う演奏者を選択してください。,第38問　優勝者と思う演奏者を選択してください。,第39問　優勝者と思う演奏者を選択してください。,第40問　優勝者と思う演奏者を選択してください。,第41問　優勝者と思う演奏者を選択してください。,第42問　優勝者と思う演奏者を選択してください。,第43問　優勝者と思う演奏者を選択してください。,第44問　優勝者と思う演奏者を選択してください。,第45問　優勝者と思う演奏者を選択してください。,第46問　優勝者と思う演奏者を選択してください。,第47問　優勝者と思う演奏者を選択してください。,第48問　優勝者と思う演奏者を選択してください。,第49問　優勝者と思う演奏者を選択してください。,第50問　優勝者と思う演奏者を選択してください。,上記に表示された文字列を貼り付けてください（141文字）。,データの利用,データ利用不可の理由,注意点,,
10/22/2022 19:05:20,,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,31b8b6b23b49a28a39b38b19b24a7a44a17a4b34a50a33a46a27b40a14b9a15b29a12b21a37b41a36b13b20b11b1a30a3a35a16b42b25a45b47b48b22a10b5b2b32a43a18a26b,,,Task2のdataなし,,
10/24/2022 1:47:56,,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,33a17b50b34a32a8a38b42b20b29b10b5a35b30b23a22a12b31a3a2a48b45b41a27a40b16a49a24b19a26b28a18b44b39b6a13a25b11a4b15a1a9b14b21a7a46b37a36a47a43b,,,,,
10/24/2022 18:42:08,,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,37a24b40b38b44b26b47b4b46a18b19b16b1a10a12a34b41b32a28b48a11b23a45a3a5b36b29a30a2b33b21b7a27a42b31b25a6a39b13b22a35a14a8a49b43b50a9a17a15b20b,,,,,
10/25/2022 8:55:18,,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,9b36b8a7a23b25a47b19a6b11a31b24b16a1a12a27a43a49b32b40a38b22a3b39b37b48b33b10a29b44b30a17a26b4a5a35a18b14a50a34b2a20a46b28b42a45a13a15a21b41b,,,,,
10/25/2022 9:11:03,,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,5b27a1b42a12a28b25a35b41b6b39b44a46a43a9a47b15a32b19a13a34a2a48b38b18a22a16b36a26a49b31b29b24b40a50b7b10b21a11a23a33a37b30a17b20b4b45b14a3a8b,,,,,
10/25/2022 18:15:00,,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,15b19b25a13b40a16b33b23b29a4b43a50b41b2a24a45a20a35b8a48a14a7a36a5b11a22a9a27b34a6b1a39b12a18b38b10a49b44b21b47b26b30b32a46b28b37b17a31b42a3a,,,,,
10/25/2022 18:54:13,,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,37b22b24a34b3b15a26a16b40b13a50b46a33a6a29b4a9b1b28a17b21a25a39b49b2a27b42a5a48b43b36a31a45a23b20b19a30b47b35b44a14b32a12b7a8b11b38a41a10a18b,,,,,
10/25/2022 19:23:00,,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,6a19b10b34b40a48a42a38a31a44b24a22b49b12a7a11a32a41b13a35b37b15b47b46b8b33b27b3a28b14a23b45a25b26b1b16a20a30a4b5a18a17a21b39a43a36b50a29a2a9a,,,,,
10/25/2022 21:56:35,,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,5b8b50a6a26a24b22a27a3a38b44a34b42b48a30a16b19b41a2a36b21b46a37b39a7a47a31b4b11b18a33a29a35b49b17b9b32a14a15b20b1a12a40a43a10b13b45b28b23b25a,,,,,
10/25/2022 21:59:19,,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,22a20a14a9b24a11a10b28b7b16b45b46b43a29a49b36b5a40b19b41b25a33b4a37a34a18a6a47a32b44b39b50b17a26a38a23b42b35a8b21a2b1a12b31a30b27a13b48b3b15b,,,,,
10/27/2022 17:43:07,,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,11b45b33a19a12b6a27a2a13b46b26b21a23a25a28b10a7b5b42a9a47b16b20a31b34b29b32a50a41b37b24a4b35a49b18a1a44a17a30b48a40b14b15b43a38b22a36a39b3a8a,,,,,
10/27/2022 20:35:03,,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,12b17a4b27b37a26a13b14b39a48b25a44b35b34b23b20a33b16b38b18a2b40a46a22a11a41b6b3a49b47a31b5a45a7a32b50a29b42b36a43a30a28b10b24a8a21b19b9a15b1b,,,,,
10/27/2022 20:38:11,,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,26b9b40a28a7a46b19a38b13a36b48a25b8b35b32b37a6a43a33b20a16b14b30b45a5b31a3a47a42a49a22a41b23a17b44a18a34b27b50b29a1b11a24a12a21a4b10a15a2a39a,,,Task2のdataなし,,
10/30/2022 2:18:27,,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,13a12b21a5a10b22a30b8a19b1b35b18b4b40b3a41b24a44a16b42a49a20a2a48b26b36b14a17a7b23b38b9b31b28b43b32b27b50b6a45b33a47a29a15b34b25a39b46b11b37b,,,,,
10/31/2022 9:25:03,,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,31a13b48a1b17a33b42b32a47a10b8b44a34b3a50a38a21b37b28b20b39b2a11a7b18a24b6a46b40b35b25b19a12a43b16a15b45a9a29b14a41a23a26b5a27b30a22a49b4a36a,,,,,
10/31/2022 10:14:24,,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,二人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,二人目の演奏,一人目の演奏,一人目の演奏,一人目の演奏,29a21b35b45a7a22a47a26a10b18a44a43b31b20b25a48a27a50b34a36a39a41b16a4a12a46a14b9a30a38a6b23a24a11b3a8a28a33b15b37a42a1b32a19b2b17a5a40b13a49b,,,,,
